filename|entry_date|entry_timestamp|book|chapter|verse
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:00:47|Wed 12 Aug 2015 01:00:47|1Corinthians|10|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:00:55|Wed 12 Aug 2015 01:00:55|1Corinthians|10|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:00:55|Wed 12 Aug 2015 01:00:55|1Corinthians|10|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:03:13|Wed 12 Aug 2015 01:03:13|1Corinthians|11|20
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:04:39|Wed 12 Aug 2015 01:04:39|1Corinthians|11|21
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:04:50|Wed 12 Aug 2015 01:04:50|1Corinthians|11|22
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:05:21|Wed 12 Aug 2015 01:05:21|1Corinthians|11|23
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:05:26|Wed 12 Aug 2015 01:05:26|1Corinthians|11|23
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:05:36|Wed 12 Aug 2015 01:05:36|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:06:40|Wed 12 Aug 2015 01:06:40|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:06:53|Wed 12 Aug 2015 01:06:53|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:00|Wed 12 Aug 2015 01:07:00|Ephesians|2|12
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:06|Wed 12 Aug 2015 01:07:06|Ephesians|2|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:06|Wed 12 Aug 2015 01:07:06|Ephesians|2|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:07|Wed 12 Aug 2015 01:07:07|Ephesians|2|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:08|Wed 12 Aug 2015 01:07:08|Ephesians|2|15
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:08|Wed 12 Aug 2015 01:07:08|Ephesians|2|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:08|Wed 12 Aug 2015 01:07:08|Ephesians|2|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:08|Wed 12 Aug 2015 01:07:08|Ephesians|2|18
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:09|Wed 12 Aug 2015 01:07:09|Ephesians|2|19
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:16|Wed 12 Aug 2015 01:07:16|Ephesians|2|20
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:17|Wed 12 Aug 2015 01:07:17|Ephesians|2|21
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:18|Wed 12 Aug 2015 01:07:18|Ephesians|2|22
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:19|Wed 12 Aug 2015 01:07:19|Ephesians|3|1
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:21|Wed 12 Aug 2015 01:07:21|Ephesians|3|1
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:24|Wed 12 Aug 2015 01:07:24|Ephesians|3|2
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:26|Wed 12 Aug 2015 01:07:26|Ephesians|3|3
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:33|Wed 12 Aug 2015 01:07:33|Ephesians|3|4
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:36|Wed 12 Aug 2015 01:07:36|Ephesians|3|5
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:46|Wed 12 Aug 2015 01:07:46|Ephesians|3|6
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:07:52|Wed 12 Aug 2015 01:07:52|Ephesians|3|6
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:16|Wed 12 Aug 2015 01:08:16|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:23|Wed 12 Aug 2015 01:08:23|1Corinthians|11|25
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:26|Wed 12 Aug 2015 01:08:26|1Corinthians|11|25
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:26|Wed 12 Aug 2015 01:08:26|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:36|Wed 12 Aug 2015 01:08:36|1Corinthians|11|25
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:42|Wed 12 Aug 2015 01:08:42|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:46|Wed 12 Aug 2015 01:08:46|1Corinthians|11|25
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:52|Wed 12 Aug 2015 01:08:52|1Corinthians|11|26
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:59|Wed 12 Aug 2015 01:08:59|1Corinthians|11|26
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:08:59|Wed 12 Aug 2015 01:08:59|1Corinthians|11|26
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:10:27|Wed 12 Aug 2015 01:10:27|1Corinthians|11|27
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:11:21|Wed 12 Aug 2015 01:11:21|1Corinthians|11|27
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:12:57|Wed 12 Aug 2015 01:12:57|1Corinthians|11|28
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:13:02|Wed 12 Aug 2015 01:13:02|1Corinthians|11|29
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:02|Wed 12 Aug 2015 01:20:02|Matthew|23|6
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:04|Wed 12 Aug 2015 01:20:04|Matthew|23|7
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:08|Wed 12 Aug 2015 01:20:08|Matthew|23|8
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:09|Wed 12 Aug 2015 01:20:09|Matthew|23|9
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:10|Wed 12 Aug 2015 01:20:10|Matthew|23|10
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:11|Wed 12 Aug 2015 01:20:11|Matthew|23|11
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:11|Wed 12 Aug 2015 01:20:11|Matthew|23|12
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:12|Wed 12 Aug 2015 01:20:12|Matthew|23|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:13|Wed 12 Aug 2015 01:20:13|Matthew|23|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:14|Wed 12 Aug 2015 01:20:14|Matthew|23|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:17|Wed 12 Aug 2015 01:20:17|Matthew|23|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:20|Wed 12 Aug 2015 01:20:20|Matthew|23|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:37|Wed 12 Aug 2015 01:20:37|Matthew|23|15
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:48|Wed 12 Aug 2015 01:20:48|Matthew|23|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:20:51|Wed 12 Aug 2015 01:20:51|Matthew|23|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:01|Wed 12 Aug 2015 01:21:01|Matthew|23|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:07|Wed 12 Aug 2015 01:21:07|Matthew|23|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:09|Wed 12 Aug 2015 01:21:09|Matthew|23|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:09|Wed 12 Aug 2015 01:21:09|Matthew|23|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:11|Wed 12 Aug 2015 01:21:11|Matthew|23|18
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:12|Wed 12 Aug 2015 01:21:12|Matthew|23|19
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:13|Wed 12 Aug 2015 01:21:13|Matthew|23|20
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:13|Wed 12 Aug 2015 01:21:13|Matthew|23|21
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:13|Wed 12 Aug 2015 01:21:13|Matthew|23|22
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:13|Wed 12 Aug 2015 01:21:13|Matthew|23|23
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:13|Wed 12 Aug 2015 01:21:13|Matthew|23|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:13|Wed 12 Aug 2015 01:21:13|Matthew|23|25
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:20|Wed 12 Aug 2015 01:21:20|Matthew|23|26
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:23|Wed 12 Aug 2015 01:21:23|Matthew|23|26
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:21:30|Wed 12 Aug 2015 01:21:30|Matthew|23|27
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:22:19|Wed 12 Aug 2015 01:22:19|Matthew|23|28
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:22:30|Wed 12 Aug 2015 01:22:30|Matthew|23|28
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:22:52|Wed 12 Aug 2015 01:22:52|Matthew|23|28
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:23|Wed 12 Aug 2015 01:23:23|Matthew|23|29
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:27|Wed 12 Aug 2015 01:23:27|Matthew|23|28
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:28|Wed 12 Aug 2015 01:23:28|Matthew|23|29
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:28|Wed 12 Aug 2015 01:23:28|Matthew|23|30
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:30|Wed 12 Aug 2015 01:23:30|Matthew|23|29
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:33|Wed 12 Aug 2015 01:23:33|Matthew|23|30
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:37|Wed 12 Aug 2015 01:23:37|Matthew|23|31
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:47|Wed 12 Aug 2015 01:23:47|Matthew|23|30
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:48|Wed 12 Aug 2015 01:23:48|Matthew|23|31
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:49|Wed 12 Aug 2015 01:23:49|Matthew|23|32
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:23:50|Wed 12 Aug 2015 01:23:50|Matthew|23|33
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:25:41|Wed 12 Aug 2015 01:25:41|1Corinthians|11|24
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:25:47|Wed 12 Aug 2015 01:25:47|1Corinthians|11|25
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:25:48|Wed 12 Aug 2015 01:25:48|1Corinthians|11|26
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:26:58|Wed 12 Aug 2015 01:26:58|1Corinthians|11|28
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:26:59|Wed 12 Aug 2015 01:26:59|1Corinthians|11|29
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:27:00|Wed 12 Aug 2015 01:27:00|1Corinthians|11|30
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:27:02|Wed 12 Aug 2015 01:27:02|1Corinthians|11|31
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:27:19|Wed 12 Aug 2015 01:27:19|1Corinthians|11|32
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:27:26|Wed 12 Aug 2015 01:27:26|1Corinthians|11|33
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:28:41|Wed 12 Aug 2015 01:28:41|1Corinthians|11|34
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:13|Wed 12 Aug 2015 01:29:13|1Corinthians|12|1
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:19|Wed 12 Aug 2015 01:29:19|1Corinthians|12|1
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:43|Wed 12 Aug 2015 01:29:43|1Corinthians|12|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:52|Wed 12 Aug 2015 01:29:52|1Corinthians|12|12
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:54|Wed 12 Aug 2015 01:29:54|1Corinthians|12|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:54|Wed 12 Aug 2015 01:29:54|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:29:55|Wed 12 Aug 2015 01:29:55|1Corinthians|12|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:00|Wed 12 Aug 2015 01:30:00|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:04|Wed 12 Aug 2015 01:30:04|1Corinthians|12|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:06|Wed 12 Aug 2015 01:30:06|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:13|Wed 12 Aug 2015 01:30:13|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:14|Wed 12 Aug 2015 01:30:14|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:17|Wed 12 Aug 2015 01:30:17|1Corinthians|12|15
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:36|Wed 12 Aug 2015 01:30:36|1Corinthians|12|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:31:03|Wed 12 Aug 2015 01:31:03|1Corinthians|12|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:31:14|Wed 12 Aug 2015 01:31:14|1Corinthians|12|18
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:10|Wed 12 Aug 2015 01:32:10|1Corinthians|12|19
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:12|Wed 12 Aug 2015 01:32:12|1Corinthians|12|20
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:14|Wed 12 Aug 2015 01:32:14|1Corinthians|12|21
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:19|Wed 12 Aug 2015 01:32:19|1Corinthians|12|22
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:34|Wed 12 Aug 2015 01:32:34|1Corinthians|12|27
